subject,data,modality,layer,contrast,focus,runType,session,design,statType
sub-13,128.3216428756714,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,145.6088552669603,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,179.09001052588746,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,214.07905800559303,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,237.9311696715274,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,261.34962109157016,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,281.2896807311011,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,356.2843394423976,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,446.17879486083984,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,1.4343990905162616,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,1.7899746719215597,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,2.2425270806998014,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,2.6936856483926577,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,3.259834149427581,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,3.9945554083043877,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,4.7206217394036765,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,4.940325077090945,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,4.465627205176432,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,3.31722715305108,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,1.8745088391005993,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-13,0.4702616709117324,VASO,1,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,0.6490077808723852,VASO,2,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.2832726967317285,VASO,3,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.685067589641834,VASO,4,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.8501653347099036,VASO,5,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.897920752655376,VASO,6,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.7688351889788094,VASO,7,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.3384059052748074,VASO,8,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,0.708708254467757,VASO,9,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,0.28203198505269195,VASO,10,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,-0.14233118965057656,VASO,11,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.199813303274986,VASO,1,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.271395435922646,VASO,2,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.7112767685903236,VASO,3,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.9656496816219724,VASO,4,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.142483367339561,VASO,5,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.22762102521956,VASO,6,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,2.259144986079911,VASO,7,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.9658758326300554,VASO,8,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,1.258892496383642,VASO,9,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,0.6767508728768338,VASO,10,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,0.011876028316857462,VASO,11,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-13,78.7414345619006,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,98.06446705545697,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,124.39192867279053,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,151.2254792816785,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,181.45826025176467,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,218.76843247847123,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,252.0211039397676,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,254.29618344988143,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,224.3822733144291,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,160.8153166915431,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-13,89.39123834263195,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,2.78125604391098,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,4.014843125812343,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,5.229545559201922,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,6.802913221262269,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,8.36277266911098,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,9.962555140256882,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,11.290802140389719,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,12.988327087894563,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,14.59393598139286,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,15.791928533523802,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,16.51437178780051,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,0.6237622867027919,BOLD,1,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.2814148903870193,BOLD,2,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.221497504011033,BOLD,3,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,3.2584726426561,BOLD,4,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,3.972879122173975,BOLD,5,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,4.743965405970812,BOLD,6,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,5.2761665467293035,BOLD,7,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,5.977867887866113,BOLD,8,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,6.572998538613319,BOLD,9,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,7.052532309577579,BOLD,10,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,7.290171721402337,BOLD,11,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,0.5544483445584774,BOLD,1,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.1172770573910265,BOLD,2,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.108737613237093,BOLD,3,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,3.1956008500972035,BOLD,4,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,3.7510410774321783,BOLD,5,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,4.226349217817187,BOLD,6,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,4.497845380536972,BOLD,7,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,5.061215181504527,BOLD,8,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,5.627195987850428,BOLD,9,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,6.237411972076174,BOLD,10,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,6.6930401675841384,BOLD,11,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,134.33876352310182,BOLD,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,197.51476863173187,BOLD,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,264.00408233158174,BOLD,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,358.33051080218814,BOLD,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,445.14586578853545,BOLD,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,553.3669791221619,BOLD,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,656.1861537810295,BOLD,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,803.6152811358052,BOLD,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,974.349214553833,BOLD,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,1121.4246428958954,BOLD,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,1225.2502297794117,BOLD,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,1.9122990717490513,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,3.0588680301014275,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,4.2923566604417465,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,5.198165836980787,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,5.803659212021601,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,5.581119492650032,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,4.867034539580345,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,3.520921936919612,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,1.5316395659465343,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,-0.7771655895288975,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,-2.555301151731435,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,zstat
sub-14,0.5965722690025965,VASO,1,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,0.9521306025810906,VASO,2,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.3660390561535245,VASO,3,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.6585751377930076,VASO,4,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.9484823715119135,VASO,5,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.1370117305777967,VASO,6,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.058601540978998,VASO,7,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.9669694576051928,VASO,8,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.6666371084284037,VASO,9,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.5598057746768943,VASO,10,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.3166864978916504,VASO,11,visual,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.3296816830833753,VASO,1,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.661199924398641,VASO,2,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.0335896357539154,VASO,3,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.3023181426323065,VASO,4,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.340717451913016,VASO,5,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,2.2214432251639664,VASO,6,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.8180812349723232,VASO,7,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.5946681416563449,VASO,8,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.1940254683140665,VASO,9,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.1594900325206774,VASO,10,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,1.0276408011422438,VASO,11,visuotactile,v1,eventStimRandom,ses-001,eventStim,zstat
sub-14,71.93222981293997,VASO,1,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,114.63576098971191,VASO,2,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,160.3558794960143,VASO,3,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,194.32739548763988,VASO,4,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,214.91000366210938,VASO,5,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,204.78436768054962,VASO,6,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,176.17053204198038,VASO,7,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,126.3500356212739,VASO,8,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,56.48192459344864,VASO,9,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,-23.243330582739816,VASO,10,visuotactile,v1,blockStim,ses-001,blockStim,cope
sub-14,-83.648969930761,VASO,11,visuotactile,v1,blockStim,ses-001,blockStim,cope
