subject,run,nrTrials,score,modality,currentAverage,focus
sub-07,sub-07_ses-001_task-eventStim_run-002,40,1.6875106960029866,BOLD,"[-0.5380163  -1.15869055 -0.84620942  0.42187759  1.65571288  1.813933
  0.87138624 -0.3278737  -1.01482838 -0.87729135]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,41,1.8452823715517293,BOLD,"[-0.5347266  -1.19522704 -0.91808694  0.38197431  1.66835983  1.8467547
  0.90570901 -0.29953534 -0.99547444 -0.85974749]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,42,1.6860915966072203,BOLD,"[-0.46978598 -1.14895595 -0.903541    0.36707413  1.63545731  1.81245649
  0.88489175 -0.3086615  -1.00141076 -0.8675245 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,43,1.701790398642365,BOLD,"[-0.43270332 -1.11268836 -0.88604971  0.35637479  1.61074404  1.80761311
  0.90472651 -0.30124715 -1.02836377 -0.91840614]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,44,1.9085672639264049,BOLD,"[-0.47172905 -1.15660181 -0.9239268   0.32620914  1.60222826  1.84312556
  0.97310238 -0.25107439 -1.01690494 -0.92442834]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,45,1.9302029506857559,BOLD,"[-0.49414772 -1.15012427 -0.90239016  0.33705651  1.58994973  1.82850215
  0.98987516 -0.2166527  -1.01900968 -0.96305902]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,46,1.8250269129556103,BOLD,"[-0.50761415 -1.18305187 -0.9021217   0.36189812  1.5876619   1.79757812
  0.96727093 -0.20928801 -0.98306041 -0.92927295]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,47,1.6366923175208121,BOLD,"[-0.46977591 -1.14054295 -0.86192955  0.38610121  1.58485817  1.76298013
  0.91678869 -0.25098415 -1.00241169 -0.92508395]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,48,1.6444617922806364,BOLD,"[-0.42945947 -1.1191036  -0.86220323  0.36558597  1.56353927  1.75870224
  0.92742106 -0.24037096 -1.01056645 -0.95354483]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,49,1.7928199898390096,BOLD,"[-0.46826738 -1.16215072 -0.89373477  0.35161443  1.57488771  1.79343312
  0.96336122 -0.21796053 -1.00112905 -0.94005403]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,50,1.9946349835462933,BOLD,"[-0.47806906 -1.18619223 -0.91803183  0.35195602  1.60487162  1.8360787
  0.99594896 -0.22179183 -1.03183782 -0.95293253]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,51,1.863717140578336,BOLD,"[-0.47627176 -1.21221686 -0.93063631  0.34853723  1.57544792  1.79301436
  0.98495712 -0.18912388 -0.98253996 -0.91116786]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,52,1.7834862978881802,BOLD,"[-0.478706   -1.20943034 -0.91796542  0.35601072  1.56005926  1.76757083
  0.97534582 -0.17774045 -0.96641433 -0.90873008]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,53,1.8479857114063751,BOLD,"[-0.46472329 -1.18698703 -0.89135281  0.38517852  1.58642249  1.78078334
  0.97075081 -0.20305144 -1.01095143 -0.96606915]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,54,1.8654801005089798,BOLD,"[-0.49659285 -1.19267339 -0.87121911  0.40971416  1.59432977  1.77625729
  0.97232723 -0.19650839 -1.01832527 -0.97730944]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,55,1.8069679223313744,BOLD,"[-0.55637839 -1.24278303 -0.87752446  0.43560885  1.61259253  1.77124956
  0.94848913 -0.20909906 -0.97565914 -0.90649597]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,56,1.6840756850156553,BOLD,"[-0.51556387 -1.20931753 -0.88343143  0.39642759  1.59198848  1.77618948
  0.92954878 -0.24632469 -0.9725264  -0.86699041]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,57,1.7162227372722993,BOLD,"[-0.43915964 -1.15863789 -0.87674215  0.40686512  1.61839933  1.7880222
  0.91078798 -0.29683275 -1.03799078 -0.91471143]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,58,1.5295555993833487,BOLD,"[-0.48721402 -1.16048453 -0.87284449  0.39214316  1.5981479   1.76955923
  0.88216249 -0.31176841 -0.98970669 -0.81999464]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,59,1.6154231809791653,BOLD,"[-0.48867261 -1.14589865 -0.88799251  0.34854432  1.58369454  1.79993576
  0.91561053 -0.29878729 -0.99244939 -0.83398471]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,60,1.7139432804583192,BOLD,"[-0.52268682 -1.16034988 -0.88301905  0.3630841   1.60075596  1.81882393
  0.93337682 -0.29463331 -1.00475655 -0.85059521]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,61,1.6230305339603348,BOLD,"[-0.49509023 -1.14986259 -0.87871318  0.36057294  1.59009296  1.80386304
  0.91379065 -0.31045616 -1.00131673 -0.83288071]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,62,1.5467125805185076,BOLD,"[-0.47730496 -1.14034855 -0.88967652  0.3371195   1.56333947  1.7804815
  0.90960704 -0.28453214 -0.96698193 -0.8317034 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,63,1.6583048252908514,BOLD,"[-0.47687999 -1.1538415  -0.89553392  0.34294822  1.5767094   1.80021731
  0.92950379 -0.27713674 -0.98597194 -0.86001463]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,64,1.779004974054736,BOLD,"[-0.45186967 -1.15489007 -0.9076804   0.35751444  1.61611792  1.82519421
  0.92618934 -0.29615716 -1.01554534 -0.89887327]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,65,2.0043174981892076,BOLD,"[-0.46960772 -1.1831082  -0.94690634  0.32380829  1.62481689  1.87663661
  0.97574532 -0.27388071 -1.01723127 -0.91027287]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,66,1.9383842254825001,BOLD,"[-0.48887973 -1.19936834 -0.94261566  0.33349542  1.60915312  1.84722113
  0.97500078 -0.24255733 -0.98920131 -0.90224809]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,67,1.7703733964035036,BOLD,"[-0.49133283 -1.17642026 -0.91056155  0.33216405  1.57067188  1.80829138
  0.96164364 -0.2311971  -0.96929256 -0.89396665]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,68,1.8351860020029327,BOLD,"[-0.48994758 -1.17231286 -0.90415432  0.33526164  1.57016408  1.81268409
  0.97695286 -0.21610668 -0.97944512 -0.93309611]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,69,1.7507921778763311,BOLD,"[-0.48840132 -1.18834251 -0.92124164  0.31489511  1.53642093  1.7817413
  0.97830633 -0.18091207 -0.93644532 -0.89602083]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,70,1.7130292236114533,BOLD,"[-0.48760467 -1.18075785 -0.92265047  0.30587966  1.52544611  1.77659479
  0.97973725 -0.18475536 -0.93914791 -0.87274154]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,71,1.5519226608785912,BOLD,"[-0.45097576 -1.15589316 -0.91093778  0.32647441  1.54338997  1.75051566
  0.9199038  -0.22449699 -0.94079503 -0.85718513]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,72,1.50888902142043,BOLD,"[-0.43448007 -1.17395991 -0.92876744  0.31854622  1.53644708  1.74247926
  0.90881576 -0.22920945 -0.92102369 -0.81884776]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,73,1.473800510209985,BOLD,"[-0.43876046 -1.1774989  -0.92132915  0.32835508  1.53227347  1.72930497
  0.90292998 -0.22452106 -0.91539532 -0.81535861]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,74,1.376978995868688,BOLD,"[-0.46376889 -1.19325395 -0.92567747  0.31903279  1.49890622  1.68988169
  0.89770225 -0.18800881 -0.8638637  -0.77095013]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,75,1.3208332601894957,BOLD,"[-0.49716374 -1.19420105 -0.90404148  0.32968009  1.48812753  1.67354783
  0.891465   -0.1804684  -0.84816224 -0.75878354]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,76,1.1971892978537606,BOLD,"[-0.45309104 -1.14141646 -0.85576409  0.36088515  1.50182405  1.66533212
  0.84806657 -0.24573246 -0.89819376 -0.78191008]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,77,1.1557301934734596,BOLD,"[-0.44767944 -1.16256844 -0.87426247  0.35430245  1.50196239  1.66374502
  0.83018656 -0.26426093 -0.87634825 -0.72507688]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,78,1.2011668930090498,BOLD,"[-0.42993571 -1.16222125 -0.89227472  0.35203084  1.52100715  1.6768545
  0.82818279 -0.27291928 -0.88699023 -0.73373408]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,79,1.2362037790310425,BOLD,"[-0.45552936 -1.16377596 -0.8791374   0.36650523  1.53230905  1.68655972
  0.83511026 -0.27254676 -0.89812387 -0.75137091]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,80,1.1943589058020467,BOLD,"[-0.44135469 -1.15978643 -0.88321205  0.36490813  1.53112131  1.67069073
  0.81667544 -0.26460457 -0.87548862 -0.75894924]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,81,1.0941344669336897,BOLD,"[-0.39948714 -1.12164503 -0.86153102  0.38355685  1.54216083  1.65197836
  0.7725666  -0.30890012 -0.90136806 -0.75733127]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,82,1.070569698544112,BOLD,"[-0.44802594 -1.15063532 -0.86511014  0.38835666  1.53067111  1.63319439
  0.77818695 -0.27466078 -0.86162693 -0.73034999]",v1
sub-07,sub-07_ses-001_task-eventStim_run-002,83,1.0162910724829652,BOLD,"[-0.43273058 -1.13579291 -0.85225618  0.40154799  1.53815666  1.62045661
  0.75166718 -0.29335326 -0.86670409 -0.73099142]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,1,18.753331740026958,BOLD,"[-2.08698902 -2.62207989 -2.3887259  -0.46714295  1.54750699  1.99728494
  1.57704904  1.22349488  0.86784352  0.3517584 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,2,4.060642299460118,BOLD,"[-0.47969278 -0.92401529 -0.98516398 -0.28241507  0.54562136  0.74507872
  0.67047316  0.75287529  0.48550374 -0.52826514]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,3,1.6258148345266294,BOLD,"[ 0.122443   -0.67758955 -1.04263885 -0.16512132  0.95016489  1.1752548
  0.74827553  0.13904414 -0.44120755 -0.80862509]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,4,1.4597363724492831,BOLD,"[-0.07891481 -0.98044223 -1.02290791  0.0360181   0.99806546  1.13668922
  0.79978668  0.26233213 -0.37739409 -0.77323254]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,5,1.5235240974658333,BOLD,"[ 0.1368766  -0.59767979 -0.69607715 -0.0125663   0.66085135  0.87231429
  0.7059757   0.19054155 -0.45781576 -0.80242049]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,6,0.9507620867622366,BOLD,"[ 0.04302897 -0.59237967 -0.60417089  0.09958303  0.76853873  0.94735546
  0.68153446  0.0330468  -0.62153322 -0.75500367]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,7,0.5134752009079224,BOLD,"[-0.141917   -0.7845092  -0.66287297  0.18197328  0.94061994  1.11457928
  0.7005964  -0.06050754 -0.65032156 -0.63764063]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,8,0.6814316565921378,BOLD,"[-0.14300167 -0.88487005 -0.80359059  0.04684852  0.88949759  1.14110506
  0.68619785 -0.06533283 -0.468505   -0.39834888]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,9,0.4044553811969776,BOLD,"[ 0.09092691 -0.65088693 -0.65469607  0.20161878  1.00313822  1.02591234
  0.35747777 -0.41842402 -0.66587026 -0.28919675]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,10,0.3289242102283459,BOLD,"[-0.059311   -0.82403052 -0.72762263  0.32594201  1.28799534  1.29397498
  0.4819254  -0.48844601 -0.86289698 -0.4275306 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,11,0.5580065185821709,BOLD,"[-0.17994064 -1.01309416 -0.83785043  0.33809353  1.41095328  1.44907762
  0.49610018 -0.57855991 -0.83027125 -0.25450822]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,12,0.7758076452751276,BOLD,"[ 0.01757725 -0.94300147 -0.95882362  0.20043208  1.34886432  1.42556883
  0.49641648 -0.58027115 -0.83070787 -0.17605484]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,13,0.82600596527105,BOLD,"[ 0.0831807  -0.88804509 -0.92083599  0.2663572   1.41909107  1.39982224
  0.38829459 -0.68322249 -0.88966668 -0.17497556]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,14,0.9642897264305519,BOLD,"[ 0.20325156 -0.84146033 -0.94401405  0.18134149  1.35424781  1.40766498
  0.41040901 -0.67882489 -0.89657044 -0.19604515]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,15,1.0190340059616632,BOLD,"[ 0.22942022 -0.83361439 -0.95364208  0.13111439  1.29135334  1.3712074
  0.38822036 -0.67868131 -0.84532458 -0.10005334]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,16,0.9559350288559929,BOLD,"[ 0.20965467 -0.83408093 -0.9123076   0.19038375  1.35757589  1.45676116
  0.47178706 -0.65445915 -0.95325464 -0.33206021]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,17,0.9005705373186584,BOLD,"[ 0.03425571 -0.90569297 -0.86781944  0.27783116  1.44460187  1.54502938
  0.54779966 -0.65120611 -1.02581096 -0.3989883 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,18,0.7179387060293685,BOLD,"[-0.08934803 -0.93725099 -0.78993494  0.39038065  1.51079571  1.50788185
  0.46229418 -0.66901879 -0.98524199 -0.40055765]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,19,0.7517909760836545,BOLD,"[-0.19243307 -0.99575617 -0.8035866   0.39261244  1.52079061  1.50781761
  0.39225659 -0.74318885 -0.89545766 -0.1830549 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,20,1.006285358420165,BOLD,"[-0.1093064  -0.99121742 -0.86914783  0.40718678  1.62952275  1.57860816
  0.38865563 -0.78035285 -0.96576356 -0.28818526]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,21,1.0503652359599127,BOLD,"[-0.19486317 -1.03402063 -0.87102808  0.42654538  1.64980364  1.59540187
  0.40509831 -0.78025594 -0.97002724 -0.22665414]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,22,1.0213874517586248,BOLD,"[-0.17151228 -1.02695004 -0.94010578  0.28589693  1.54715568  1.58388121
  0.42116119 -0.74542465 -0.86046954 -0.09363273]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,23,0.9661656190290945,BOLD,"[-0.10935431 -0.95296721 -0.90348352  0.33244122  1.59362675  1.56992408
  0.36798743 -0.77524331 -0.90005904 -0.22287208]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,24,1.1575830772906435,BOLD,"[-0.10774796 -0.97017322 -0.9323016   0.35291432  1.65671861  1.61221545
  0.36911852 -0.81493786 -0.95264922 -0.21315703]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,25,1.0274450266316177,BOLD,"[-0.17048247 -1.01578315 -0.8925259   0.42846892  1.66426197  1.56735145
  0.3641688  -0.77410671 -0.940158   -0.23119491]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,26,1.1068294122520956,BOLD,"[-0.14988413 -0.99521977 -0.87761608  0.4699964   1.72107922  1.5881819
  0.34888487 -0.79273276 -0.98147215 -0.33121751]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,27,1.1573933876048021,BOLD,"[-0.23475983 -1.07906291 -0.95931851  0.40889886  1.70541697  1.64306353
  0.45739359 -0.70382907 -0.94162144 -0.29618118]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,28,0.883289842138841,BOLD,"[-0.20238631 -0.95325759 -0.83033854  0.42933702  1.62550913  1.58396353
  0.4634113  -0.7018816  -1.0000865  -0.41427044]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,29,0.9790064286582681,BOLD,"[-0.20606129 -0.9663521  -0.83434507  0.44377581  1.65728252  1.62008092
  0.49715054 -0.68488824 -1.02766982 -0.49897327]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,30,1.0433733864961716,BOLD,"[-0.31228723 -1.02829345 -0.80888799  0.51269675  1.69089207  1.63386887
  0.56574448 -0.59476665 -1.04026414 -0.61870271]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,31,1.1311112435005777,BOLD,"[-0.33536702 -1.1149007  -0.85637081  0.51727353  1.70004715  1.64894554
  0.61039421 -0.53447695 -1.00492783 -0.63061713]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,32,1.144608681698152,BOLD,"[-0.38151991 -1.14442467 -0.86318923  0.53573848  1.72596975  1.64709396
  0.59005841 -0.52981871 -0.97430962 -0.60559845]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,33,1.0200287941468997,BOLD,"[-0.39415698 -1.1230262  -0.84440015  0.52023466  1.68982158  1.62156776
  0.58442896 -0.51719884 -0.95123332 -0.58603747]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,34,0.9137194574435422,BOLD,"[-0.44431474 -1.14431411 -0.86298759  0.47839809  1.63848122  1.59529015
  0.60231161 -0.46096144 -0.87875344 -0.52314976]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,35,0.9055995899267456,BOLD,"[-0.43541788 -1.09302072 -0.80646609  0.50237811  1.63269343  1.59185244
  0.62438251 -0.44191038 -0.92855529 -0.64593614]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,36,1.0704157207168272,BOLD,"[-0.41741185 -1.11782726 -0.82593701  0.50262215  1.65210315  1.63251566
  0.67021823 -0.42246403 -0.96351055 -0.71030849]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,37,1.3230294224053833,BOLD,"[-0.50914973 -1.21161865 -0.86359705  0.52569904  1.7090778   1.69706414
  0.70509426 -0.41728877 -0.94871443 -0.68656662]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,38,1.1953722766218917,BOLD,"[-0.37596406 -1.11416217 -0.832973    0.51489228  1.68250304  1.66555848
  0.67335297 -0.45897113 -1.00582182 -0.74841459]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,39,1.0051923561683218,BOLD,"[-0.31134623 -1.06908141 -0.82375802  0.49164932  1.6387672   1.61319753
  0.63259741 -0.47159396 -0.98943326 -0.71099857]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,40,0.9385927825531979,BOLD,"[-0.34941385 -1.06126869 -0.7887623   0.52226296  1.64552635  1.59170916
  0.60201454 -0.48380752 -0.98046058 -0.69780007]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,41,0.7109758767594145,BOLD,"[-0.36542981 -1.05188306 -0.77510933  0.50585378  1.58770371  1.52312142
  0.56624332 -0.46675734 -0.91798019 -0.60576251]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,42,0.7558848427546239,BOLD,"[-0.42790395 -1.07230224 -0.76959489  0.51645253  1.60592958  1.54767612
  0.57330089 -0.4747519  -0.9115726  -0.58723355]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,43,0.701037308303358,BOLD,"[-0.38416224 -1.05229987 -0.75305856  0.52218113  1.586113    1.51962547
  0.56354278 -0.47041877 -0.92117906 -0.61034389]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,44,0.7951256524033969,BOLD,"[-0.41021016 -1.06898848 -0.74153111  0.55024655  1.61051467  1.54131678
  0.58590064 -0.46039878 -0.94482797 -0.66202215]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,45,0.9639208161173216,BOLD,"[-0.41086412 -1.07550194 -0.73205268  0.58113819  1.66697362  1.59769563
  0.5803008  -0.52574948 -0.99997136 -0.68196865]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,46,0.9494752133239371,BOLD,"[-0.52662746 -1.13623694 -0.7735256   0.53817676  1.64242274  1.61042631
  0.62453438 -0.45901499 -0.91813539 -0.60201982]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,47,0.8346611337907515,BOLD,"[-0.49711651 -1.09526639 -0.73558197  0.55313086  1.6311595   1.57991739
  0.57340001 -0.50640717 -0.91834995 -0.58488576]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,48,0.8065940000894788,BOLD,"[-0.42601903 -1.05244262 -0.71916135  0.57933304  1.65847569  1.55555255
  0.50235862 -0.56884126 -0.94676654 -0.5824891 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,49,0.7816512392691206,BOLD,"[-0.45652897 -1.03317862 -0.68194386  0.58215906  1.63084583  1.55276499
  0.52972676 -0.56514313 -0.97306901 -0.58563306]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,50,0.8749644637180483,BOLD,"[-0.47424212 -1.07631788 -0.70212692  0.59059697  1.64451118  1.57400359
  0.57239614 -0.52328779 -0.97861781 -0.62691536]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,51,0.831845256045229,BOLD,"[-0.44761181 -1.09235535 -0.75293754  0.56285147  1.64802034  1.56130385
  0.55056087 -0.50229325 -0.92460054 -0.60293803]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,52,0.8707928365788729,BOLD,"[-0.38442538 -1.03402312 -0.7293541   0.58206659  1.66999816  1.56225055
  0.52578635 -0.54300544 -0.97920875 -0.67008485]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,53,0.8708486942384823,BOLD,"[-0.43875577 -1.06868389 -0.75318356  0.55865912  1.65844279  1.57571627
  0.56096396 -0.50010579 -0.94257902 -0.6504741 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,54,0.9018186123477395,BOLD,"[-0.43717422 -1.06641631 -0.76055088  0.53827604  1.64547361  1.58940049
  0.59735431 -0.46693672 -0.94597653 -0.69344979]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,55,0.9046174163726062,BOLD,"[-0.48494055 -1.09762566 -0.76574174  0.54647142  1.65403986  1.58775265
  0.59290583 -0.45627926 -0.91838074 -0.6582018 ]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,56,0.7865264122791965,BOLD,"[-0.46263753 -1.07541482 -0.76992314  0.51468863  1.61056063  1.55748209
  0.59040643 -0.43791825 -0.89244129 -0.63480274]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,57,0.8037294473899305,BOLD,"[-0.45020325 -1.04041607 -0.7304534   0.53370901  1.60969363  1.55961501
  0.59729141 -0.45077558 -0.93511326 -0.69334749]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,58,0.935426149708147,BOLD,"[-0.49414777 -1.05988836 -0.72463974  0.55565156  1.6466821   1.60115082
  0.61391459 -0.46440433 -0.95561775 -0.71870113]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,59,0.7442945793475348,BOLD,"[-0.40238009 -0.99933281 -0.7172694   0.52635373  1.59822298  1.54459769
  0.5687959  -0.48006346 -0.94409195 -0.69483259]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,60,0.7305012747651307,BOLD,"[-0.40945135 -0.98346371 -0.69633194  0.53317532  1.5906303   1.53639062
  0.56941316 -0.47648702 -0.95311559 -0.71075979]",v1
sub-07,sub-07_ses-001_task-eventStim_run-003,61,0.7321346231388229,BOLD,"[-0.40894296 -0.99354582 -0.71382529  0.52671073  1.59656188  1.53745524
  0.56659454 -0.46807225 -0.93760143 -0.70533464]",v1
